Timestamp,n-transactions-per-block
1/2/2016 0:00,1027.848276
1/5/2016 0:00,1161.598726
1/8/2016 0:00,1048.595376
1/11/2016 0:00,1124.682353
1/14/2016 0:00,1377.308271
1/17/2016 0:00,1351.84106
1/20/2016 0:00,1375.467105
1/23/2016 0:00,1063.687151
1/26/2016 0:00,1440.76875
1/29/2016 0:00,1327.775148
2/1/2016 0:00,1381.354037
2/4/2016 0:00,1194.410714
2/7/2016 0:00,1205.625
2/10/2016 0:00,1436.140244
2/13/2016 0:00,1183.814103
2/16/2016 0:00,1564.782609
2/19/2016 0:00,1499.558621
2/22/2016 0:00,1871.622047
2/25/2016 0:00,1395.419355
2/28/2016 0:00,1742.059701
3/2/2016 0:00,1721.057325
3/5/2016 0:00,1566.613333
3/8/2016 0:00,1300.636364
3/11/2016 0:00,1186.35
3/14/2016 0:00,1258.822368
3/17/2016 0:00,1477.439716
3/20/2016 0:00,1220.157534
3/23/2016 0:00,1253.744966
3/26/2016 0:00,1039.535948
3/29/2016 0:00,1257.382166
4/1/2016 0:00,1385.111111
4/4/2016 0:00,1258.608434
4/7/2016 0:00,1571.676259
4/10/2016 0:00,1080.65896
4/13/2016 0:00,1362.841463
4/16/2016 0:00,1318.869565
4/19/2016 0:00,1510.073333
4/22/2016 0:00,1475.356643
4/25/2016 0:00,1713.102362
4/28/2016 0:00,1836.718519
5/1/2016 0:00,1235.032258
5/4/2016 0:00,1399.347305
5/7/2016 0:00,1347.08
5/10/2016 0:00,1555.196203
5/13/2016 0:00,1527.276316
5/16/2016 0:00,1700.77305
5/19/2016 0:00,1826.208333
5/22/2016 0:00,1001.891304
5/25/2016 0:00,1795.949275
5/28/2016 0:00,1451.533835
5/31/2016 0:00,1694.874016
6/3/2016 0:00,1652.598592
6/6/2016 0:00,1301.005882
6/9/2016 0:00,1432.442424
6/12/2016 0:00,1443.226027
6/15/2016 0:00,1705.276316
6/18/2016 0:00,1489.348101
6/21/2016 0:00,1665.530201
6/24/2016 0:00,1842.054264
6/27/2016 0:00,1476.387755
6/30/2016 0:00,1546.4
7/3/2016 0:00,1150.175325
7/6/2016 0:00,1533.507143
7/9/2016 0:00,1244.328859
7/12/2016 0:00,1531.706294
7/15/2016 0:00,1600.6
7/18/2016 0:00,1505.641892
7/21/2016 0:00,1636.135338
7/24/2016 0:00,1482.983871
7/27/2016 0:00,1840.648438
7/30/2016 0:00,1676.336134
8/2/2016 0:00,1630.506494
8/5/2016 0:00,1350.556213
8/8/2016 0:00,1589.831081
8/11/2016 0:00,1696.766667
8/14/2016 0:00,1228.06135
8/17/2016 0:00,1934.98374
8/20/2016 0:00,1343.380645
8/23/2016 0:00,1625.993197
8/26/2016 0:00,1717.931818
8/29/2016 0:00,1511.959732
9/1/2016 0:00,1696.185714
9/4/2016 0:00,1023.709497
9/7/2016 0:00,1650.059211
9/10/2016 0:00,1247.225806
9/13/2016 0:00,1453.854545
9/16/2016 0:00,1518.906475
9/19/2016 0:00,1680.75188
9/22/2016 0:00,1639.907801
9/25/2016 0:00,1057.524324
9/28/2016 0:00,1587.804054
10/1/2016 0:00,1362.611465
10/4/2016 0:00,1675.075949
10/7/2016 0:00,1862.405594
10/10/2016 0:00,1798.354839
10/13/2016 0:00,1794.554688
10/16/2016 0:00,1522.123077
10/19/2016 0:00,1592.664
10/22/2016 0:00,1454.416107
10/25/2016 0:00,1705.251799
10/28/2016 0:00,1650.5
10/31/2016 0:00,1644.748299
11/3/2016 0:00,1754.825806
11/6/2016 0:00,1475.72549
11/9/2016 0:00,1837.380952
11/12/2016 0:00,1362.416667
11/15/2016 0:00,1797.128205
11/18/2016 0:00,1864.358108
11/21/2016 0:00,2056.064748
11/24/2016 0:00,2028.012346
11/27/2016 0:00,1648.534722
11/30/2016 0:00,2060.943662
12/3/2016 0:00,1674.348837
12/6/2016 0:00,2131.746667
12/9/2016 0:00,1991.222222
12/12/2016 0:00,1722.192308
12/15/2016 0:00,2225.866142
12/18/2016 0:00,1672.262411
12/21/2016 0:00,2048.283019
12/24/2016 0:00,1757.810219
12/27/2016 0:00,1900.935897
12/30/2016 0:00,1826.866242
1/2/2017 0:00,1829.880503
1/5/2017 0:00,2060.721429
1/8/2017 0:00,1557.491018
1/11/2017 0:00,1980.771242
1/14/2017 0:00,1408.540698
1/17/2017 0:00,1852.512658
1/20/2017 0:00,1578.714286
1/23/2017 0:00,1706.73913
1/26/2017 0:00,2024.225806
1/29/2017 0:00,1446.868263
2/1/2017 0:00,1825.833333
2/4/2017 0:00,1977.625
2/7/2017 0:00,2154.092715
2/10/2017 0:00,2052.986395
2/13/2017 0:00,1768.650307
2/16/2017 0:00,1875.516556
2/19/2017 0:00,1878.514925
2/22/2017 0:00,2044.884058
2/25/2017 0:00,1955.215569
2/28/2017 0:00,2126.888889
3/3/2017 0:00,2233.84106
3/6/2017 0:00,2026.274648
3/9/2017 0:00,2051.567568
3/12/2017 0:00,1426.516129
3/15/2017 0:00,2059.394366
3/18/2017 0:00,1678.535032
3/21/2017 0:00,2028.556338
3/24/2017 0:00,1645.005682
3/27/2017 0:00,1759.780303
3/30/2017 0:00,1760.902439
4/2/2017 0:00,1545.588608
4/5/2017 0:00,1954.04321
4/8/2017 0:00,1656.635036
4/11/2017 0:00,1843.670659
4/14/2017 0:00,2087.827338
4/17/2017 0:00,1776.695652
4/20/2017 0:00,1941.413043
4/23/2017 0:00,1601.562092
4/26/2017 0:00,2186.084967
4/29/2017 0:00,1972.942197
5/2/2017 0:00,2108.613924
5/5/2017 0:00,2071.263566
5/8/2017 0:00,2028.311111
5/11/2017 0:00,2183.281481
5/14/2017 0:00,2250.597561
5/17/2017 0:00,2048.56129
5/20/2017 0:00,2138.212121
5/23/2017 0:00,2188.75
5/26/2017 0:00,2178.69281
5/29/2017 0:00,2130.05298
6/1/2017 0:00,1880.641176
6/4/2017 0:00,1652.447205
6/7/2017 0:00,2058.909091
6/10/2017 0:00,1808.460993
6/13/2017 0:00,2069.333333
6/16/2017 0:00,1823.898649
6/19/2017 0:00,1786.582781
6/22/2017 0:00,1940.179856
6/25/2017 0:00,1481.303279
6/28/2017 0:00,1782.235669
7/1/2017 0:00,1352.780488
7/4/2017 0:00,1669.823529
7/7/2017 0:00,1646.040541
7/10/2017 0:00,1277.77665
7/13/2017 0:00,1566.210191
7/16/2017 0:00,1246.411043
7/19/2017 0:00,1703.14094
7/22/2017 0:00,1395.9875
7/25/2017 0:00,1648.891892
7/28/2017 0:00,1648.046667
7/31/2017 0:00,1593.186207
8/3/2017 0:00,1543.601449
8/6/2017 0:00,1425.907143
8/9/2017 0:00,1890.978261
8/12/2017 0:00,1929.785185
8/15/2017 0:00,2046.065789
8/18/2017 0:00,2095.637584
8/21/2017 0:00,2058.886957
8/24/2017 0:00,2017.871287
8/27/2017 0:00,1689.619355
8/30/2017 0:00,1615.869048
9/2/2017 0:00,1443.969512
9/5/2017 0:00,1410.903553
9/8/2017 0:00,1597.074286
9/11/2017 0:00,1456.850575
9/14/2017 0:00,1540.62069
9/17/2017 0:00,1123.198864
9/20/2017 0:00,2014.726496
9/23/2017 0:00,1228.078313
9/26/2017 0:00,1910.492754
9/29/2017 0:00,1505.550296
10/2/2017 0:00,1966.68
10/5/2017 0:00,2185.944
10/8/2017 0:00,1309.807692
10/11/2017 0:00,2104.021583
10/14/2017 0:00,2079.007092
10/17/2017 0:00,2039.256098
10/20/2017 0:00,1745.301676
10/23/2017 0:00,1848.51462
10/26/2017 0:00,1476.816667
10/29/2017 0:00,2168.993506
11/1/2017 0:00,2253.391026
11/4/2017 0:00,2262.469231
11/7/2017 0:00,2151.512821
11/10/2017 0:00,2264.541667
11/13/2017 0:00,2209.278571
11/16/2017 0:00,2042.078947
11/19/2017 0:00,1655.34375
11/22/2017 0:00,2108.331081
11/25/2017 0:00,2158.262821
11/28/2017 0:00,2346.00641
12/1/2017 0:00,2256.327869
12/4/2017 0:00,2213.734807
12/7/2017 0:00,2466.559211
12/10/2017 0:00,2081.829268
12/13/2017 0:00,2282.682796
12/16/2017 0:00,2129.953216
12/19/2017 0:00,2704.442857
12/22/2017 0:00,2455.793548
12/25/2017 0:00,1695.748148
12/28/2017 0:00,2047.33557
12/31/2017 0:00,1781.730061
1/3/2018 0:00,2522.057325
1/6/2018 0:00,2135.994048
1/9/2018 0:00,2196.737805
1/12/2018 0:00,1685.904494
1/15/2018 0:00,1824.153333
1/18/2018 0:00,1788.988439
1/21/2018 0:00,1153.058824
1/24/2018 0:00,1422.857955
1/27/2018 0:00,1232.980892
1/30/2018 0:00,1416.820359
2/2/2018 0:00,1404.27381
2/5/2018 0:00,1169.52973
2/8/2018 0:00,1322.816794
2/11/2018 0:00,974.8874172
2/14/2018 0:00,1097.301676
2/17/2018 0:00,1166.369128
2/20/2018 0:00,1407.48227
2/23/2018 0:00,1251.304054
2/26/2018 0:00,1322.510638
3/1/2018 0:00,1416.630303
3/4/2018 0:00,1082.641892
3/7/2018 0:00,1362.917197
3/10/2018 0:00,1115.914286
3/13/2018 0:00,1241.392405
3/16/2018 0:00,1198.583333
3/19/2018 0:00,1235.664516
3/22/2018 0:00,1295.013986
3/25/2018 0:00,1002.02963
3/28/2018 0:00,1314.97037
3/31/2018 0:00,1161.070313
4/3/2018 0:00,1220.361963
4/6/2018 0:00,1252.818841
4/9/2018 0:00,1201.108844
4/12/2018 0:00,1369.344156
4/15/2018 0:00,1067.674847
4/18/2018 0:00,1254.625
4/21/2018 0:00,1219.968553
4/24/2018 0:00,1600.584906
4/27/2018 0:00,1486.753521
4/30/2018 0:00,1387.787097
5/3/2018 0:00,1513.384106
5/6/2018 0:00,1253.729927
5/9/2018 0:00,1291.11875
5/12/2018 0:00,1103.357576
5/15/2018 0:00,1471.089041
5/18/2018 0:00,1429.027027
5/21/2018 0:00,1290.745223
5/24/2018 0:00,1446.328671
5/27/2018 0:00,879.902439
5/30/2018 0:00,1172.856322
6/2/2018 0:00,1148.006579
6/5/2018 0:00,1216.577143
6/8/2018 0:00,1381.924138
6/11/2018 0:00,1522.828571
6/14/2018 0:00,1372.738562
6/17/2018 0:00,922.9808917
6/20/2018 0:00,1283.154839
6/23/2018 0:00,1020.59375
6/26/2018 0:00,1338.383562
6/29/2018 0:00,1310.470199
7/2/2018 0:00,1413.432624
7/5/2018 0:00,1456.934307
7/8/2018 0:00,985.3481013
7/11/2018 0:00,1500.762963
7/14/2018 0:00,1326.879699
7/17/2018 0:00,1471.484277
7/20/2018 0:00,1464.474026
7/23/2018 0:00,1382.409639
7/26/2018 0:00,1404.115152
7/29/2018 0:00,990.6294118
8/1/2018 0:00,1606.96
8/4/2018 0:00,1088.960227
8/7/2018 0:00,1543.344371
8/10/2018 0:00,1284.931818
8/13/2018 0:00,1481.526667
8/16/2018 0:00,1470.474684
8/19/2018 0:00,1154.482759
8/22/2018 0:00,1439.58125
8/25/2018 0:00,1454.962963
8/28/2018 0:00,1555.810458
8/31/2018 0:00,1529.522581
9/3/2018 0:00,1547.895833
9/6/2018 0:00,1681.74
9/9/2018 0:00,1158.969325
9/12/2018 0:00,1388.541667
9/15/2018 0:00,1507.65
9/18/2018 0:00,1720.133803
9/21/2018 0:00,1896.1875
9/24/2018 0:00,1605.878378
9/27/2018 0:00,1739.062937
9/30/2018 0:00,1277.361963
10/3/2018 0:00,1671.055172
10/6/2018 0:00,1718.744
10/9/2018 0:00,1814.323077
10/12/2018 0:00,1842.227273
10/15/2018 0:00,1647.808642
10/18/2018 0:00,1836.594203
10/21/2018 0:00,1532.644928
10/24/2018 0:00,2248.59292
10/27/2018 0:00,1718.742647
10/30/2018 0:00,1839.785714
11/2/2018 0:00,2046.881119
11/5/2018 0:00,2050.622378
11/8/2018 0:00,2294.190083
11/11/2018 0:00,1691.719178
11/14/2018 0:00,2168.555556
11/17/2018 0:00,1811.372414
11/20/2018 0:00,2185.227273
11/23/2018 0:00,2202.088
11/26/2018 0:00,2315.873874
11/29/2018 0:00,2345.009524
12/2/2018 0:00,1953.27193
12/5/2018 0:00,1973.084615
12/8/2018 0:00,1819.716535
12/11/2018 0:00,2011.896
12/14/2018 0:00,1889.047945
12/17/2018 0:00,1867.64375
12/20/2018 0:00,2127.948148
12/23/2018 0:00,1424.653409
12/26/2018 0:00,1791.751592
12/29/2018 0:00,1920.144928
1/1/2019 0:00,1575.33557
1/4/2019 0:00,1891.087248
1/7/2019 0:00,2019.730496
1/10/2019 0:00,2098.320513
1/13/2019 0:00,2021.875912
1/16/2019 0:00,2298.511278
1/19/2019 0:00,2121.714286
1/22/2019 0:00,2277.230769
1/25/2019 0:00,2181.775362
1/28/2019 0:00,2124.565517
1/31/2019 0:00,2283.516129
2/3/2019 0:00,2175.152174
2/6/2019 0:00,2131.682927
2/9/2019 0:00,2072.613333
2/12/2019 0:00,2121.664063
2/15/2019 0:00,2336.448819
2/18/2019 0:00,2221.122581
2/21/2019 0:00,2500.798319
2/24/2019 0:00,2339.021898
2/27/2019 0:00,2443.687943
3/2/2019 0:00,2544.424242
3/5/2019 0:00,1917.557047
3/8/2019 0:00,1953.863014
3/11/2019 0:00,2075.640845
3/14/2019 0:00,1935.025806
3/17/2019 0:00,1556.780822
3/20/2019 0:00,1894.161491
3/23/2019 0:00,1734.986207
3/26/2019 0:00,2734.440299
3/29/2019 0:00,2515.761905
4/1/2019 0:00,2712.529412
4/4/2019 0:00,2533.285714
4/7/2019 0:00,2486.744681
4/10/2019 0:00,2679.060811
4/13/2019 0:00,2719.081481
4/16/2019 0:00,2472.531034
4/19/2019 0:00,2382.421053
4/22/2019 0:00,2552.343284
4/25/2019 0:00,2685.937063
4/28/2019 0:00,2351.478528
5/1/2019 0:00,2570.461988
5/4/2019 0:00,2696.287879
5/7/2019 0:00,2597.976378
5/10/2019 0:00,2583.704
5/13/2019 0:00,2337.892216
5/16/2019 0:00,2568.917808
5/19/2019 0:00,2127.969325
5/22/2019 0:00,2364.592814
5/25/2019 0:00,2417.128571
5/28/2019 0:00,2380.652439
5/31/2019 0:00,2555.529915
6/3/2019 0:00,2470.663866
6/6/2019 0:00,2321.821656
6/9/2019 0:00,2047.054422
6/12/2019 0:00,2507.358779
6/15/2019 0:00,2266.808219
6/18/2019 0:00,2422.349693
6/21/2019 0:00,2539.406015
6/24/2019 0:00,2194.022599
6/27/2019 0:00,2542.605634
6/30/2019 0:00,2175.861842
7/3/2019 0:00,2311.360465
7/6/2019 0:00,1958.842697
7/9/2019 0:00,2373.948052
7/12/2019 0:00,2200.603659
7/15/2019 0:00,2391.171233
7/18/2019 0:00,2609.46281
7/21/2019 0:00,1905.597315
7/24/2019 0:00,2126.539568
7/27/2019 0:00,1867.710526
7/30/2019 0:00,2312.5
8/2/2019 0:00,2068.378698
8/5/2019 0:00,2371.58042
8/8/2019 0:00,2367.471831
8/11/2019 0:00,1786.143791
8/14/2019 0:00,2368.401316
8/17/2019 0:00,2252
8/20/2019 0:00,2178.457516
8/23/2019 0:00,2223.660131
8/26/2019 0:00,2322.766423
8/29/2019 0:00,2101.418182
9/1/2019 0:00,1996.27972
9/4/2019 0:00,2387.801471
9/7/2019 0:00,2096.193333
9/10/2019 0:00,1867.351648
9/13/2019 0:00,2059.04
9/16/2019 0:00,2130.92638
9/19/2019 0:00,2338.581081
9/22/2019 0:00,1919.957831
9/25/2019 0:00,2229.147436
9/28/2019 0:00,1977.566038
10/1/2019 0:00,2358.34965
10/4/2019 0:00,2294.027211
10/7/2019 0:00,2121.309677
10/10/2019 0:00,2129.925926
10/13/2019 0:00,1968.21831
10/16/2019 0:00,2366.944056
10/19/2019 0:00,2146.028169
10/22/2019 0:00,2020.497041
10/25/2019 0:00,2381.144928
10/28/2019 0:00,2310.529851
10/31/2019 0:00,2225.598485
11/3/2019 0:00,2133.094203
11/6/2019 0:00,2384.075758
11/9/2019 0:00,2126.131944
11/12/2019 0:00,2232.459259
11/15/2019 0:00,2057.879747
11/18/2019 0:00,2176.221429
11/21/2019 0:00,2364.627737
11/24/2019 0:00,2040.977099
11/27/2019 0:00,2284.870504
11/30/2019 0:00,2202.047619
12/3/2019 0:00,2129.822785
12/6/2019 0:00,2175.075862
12/9/2019 0:00,2119.114865
12/12/2019 0:00,2344.323308
12/15/2019 0:00,2124.524194
12/18/2019 0:00,2345.141791
12/21/2019 0:00,1767.715909
12/24/2019 0:00,2323.488
12/27/2019 0:00,2222.096552
12/30/2019 0:00,1954.801205
1/2/2020 0:00,2096.219858
1/5/2020 0:00,1765.515337
1/8/2020 0:00,2239.570423
1/11/2020 0:00,1896.134969
1/14/2020 0:00,2392.77931
1/17/2020 0:00,2037.685535
1/20/2020 0:00,2063.559211
1/23/2020 0:00,2074.955975
1/26/2020 0:00,1826.902098
1/29/2020 0:00,2128.5125
2/1/2020 0:00,2011.417219
2/4/2020 0:00,2342.348485
2/7/2020 0:00,2409.625899
2/10/2020 0:00,2443.47541
2/13/2020 0:00,2411.921986
2/16/2020 0:00,2058
2/19/2020 0:00,2374.503546
2/22/2020 0:00,2058.087838
2/25/2020 0:00,2323.5625
2/28/2020 0:00,2332.848101
3/2/2020 0:00,2300.812081
3/5/2020 0:00,2144.349693
3/8/2020 0:00,1915.78481
3/11/2020 0:00,2415.89916
3/14/2020 0:00,2186.15625
3/17/2020 0:00,2262.813008
3/20/2020 0:00,2610.954128
3/23/2020 0:00,2319.785714
3/26/2020 0:00,1830.175
3/29/2020 0:00,1541.854305
4/1/2020 0:00,1842.189542
4/4/2020 0:00,1613.210191
4/7/2020 0:00,1861.72619
4/10/2020 0:00,1770.460123
4/13/2020 0:00,1684.871345
4/16/2020 0:00,2096.772727
4/19/2020 0:00,1657.789474
4/22/2020 0:00,2127.900763
4/25/2020 0:00,2064.742647
4/28/2020 0:00,2100.487013
5/1/2020 0:00,2415.41844
5/4/2020 0:00,2063.911392
5/7/2020 0:00,2326.435374
5/10/2020 0:00,1686.994118
5/13/2020 0:00,2494.084034
5/16/2020 0:00,2353.611111
5/19/2020 0:00,2390.408696
5/22/2020 0:00,2511.567568
5/25/2020 0:00,2127
5/28/2020 0:00,2289.389313
5/31/2020 0:00,1722.846667
6/3/2020 0:00,2258.992806
6/6/2020 0:00,1453.433673
6/9/2020 0:00,2044.2125
6/12/2020 0:00,1952.601227
6/15/2020 0:00,2133.826087
6/18/2020 0:00,2289.491935
6/21/2020 0:00,1776.986301
6/24/2020 0:00,2246.913669
6/27/2020 0:00,1996.297101
6/30/2020 0:00,2039
7/3/2020 0:00,2030.730061
7/6/2020 0:00,2199.785714
7/9/2020 0:00,2211.695122
7/12/2020 0:00,1857.657895
7/15/2020 0:00,2290.318841
7/18/2020 0:00,2392.476923
7/21/2020 0:00,2502.968
7/24/2020 0:00,2294.608696
7/27/2020 0:00,2193.080537
7/30/2020 0:00,2428.066667
8/2/2020 0:00,2041.624113
8/5/2020 0:00,2262.124031
8/8/2020 0:00,1997.401408
8/11/2020 0:00,2272.415584
8/14/2020 0:00,2189.694611
8/17/2020 0:00,2343.552
8/20/2020 0:00,2285.5
8/23/2020 0:00,1839.031847
8/26/2020 0:00,2282.985915
8/29/2020 0:00,2005.363014
9/1/2020 0:00,2444.857143
9/4/2020 0:00,2209.525926
9/7/2020 0:00,1872.354286
9/10/2020 0:00,2189.753165
9/13/2020 0:00,1574.753086
9/16/2020 0:00,2210.380645
9/19/2020 0:00,1988.973154
9/22/2020 0:00,2426.271318
9/25/2020 0:00,2089.171598
9/28/2020 0:00,2290.511628
10/1/2020 0:00,2457.717742
10/4/2020 0:00,1696.322785
10/7/2020 0:00,2454
10/10/2020 0:00,2087.314685
10/13/2020 0:00,2007.319277
10/16/2020 0:00,2094.496774
10/19/2020 0:00,2431.432
10/22/2020 0:00,2475.087591
10/25/2020 0:00,2070.709402
10/28/2020 0:00,2613.4
10/31/2020 0:00,2440.672566
11/3/2020 0:00,2369.092857
11/6/2020 0:00,2224.51634
11/9/2020 0:00,1764.232432
11/12/2020 0:00,2030.34375
11/15/2020 0:00,1684.766667
11/18/2020 0:00,2142.053254
11/21/2020 0:00,1841.35503
11/24/2020 0:00,2450.683824
11/27/2020 0:00,2093.798701
11/30/2020 0:00,2270.362832
12/3/2020 0:00,2209.687898
12/6/2020 0:00,1901.647059
12/9/2020 0:00,2309.920863
12/12/2020 0:00,2237.954545
12/15/2020 0:00,2288.857143
12/18/2020 0:00,2392.031847
12/21/2020 0:00,1984.073529
12/24/2020 0:00,2139.357143
12/27/2020 0:00,2087.871622
12/30/2020 0:00,1966.616279
1/2/2021 0:00,1967.622517
1/5/2021 0:00,2255.356688
1/8/2021 0:00,2422.472973
1/11/2021 0:00,2168.558442
1/14/2021 0:00,2304.823129
1/17/2021 0:00,2044.165414
1/20/2021 0:00,2232.687943
1/23/2021 0:00,1969.090323
1/26/2021 0:00,2092.763975
1/29/2021 0:00,2243.657895
2/1/2021 0:00,2340.525
2/4/2021 0:00,2298.675
2/7/2021 0:00,1835.666667
2/10/2021 0:00,2382.923077
2/13/2021 0:00,2144.101911
2/16/2021 0:00,2449.487603
2/19/2021 0:00,2232.588235
2/22/2021 0:00,2145.736842
2/25/2021 0:00,2090.487179
2/28/2021 0:00,1941.343511
3/3/2021 0:00,2193.434211
3/6/2021 0:00,1894.493421
3/9/2021 0:00,2140.585714
3/12/2021 0:00,2138.293333
3/15/2021 0:00,1974.533784
3/18/2021 0:00,2182.355263
3/21/2021 0:00,1506
3/24/2021 0:00,2007.190789
3/27/2021 0:00,1812.949686
3/30/2021 0:00,2199.246575
4/2/2021 0:00,2184.2
4/5/2021 0:00,1852.858974
4/8/2021 0:00,2078.61194
4/11/2021 0:00,1747.924138
4/14/2021 0:00,2203.659259
4/17/2021 0:00,2138.241758
4/20/2021 0:00,2187.320313
4/23/2021 0:00,2190.6
4/26/2021 0:00,2111.289474
4/29/2021 0:00,2126.762295
5/2/2021 0:00,1271.427027
5/5/2021 0:00,1973.082803
5/8/2021 0:00,1606.380117
5/11/2021 0:00,1814.622093
5/14/2021 0:00,1985.485075
5/17/2021 0:00,2073.636364
5/20/2021 0:00,2036.0625
5/23/2021 0:00,1632.941176
5/26/2021 0:00,1891.418033
5/29/2021 0:00,1709.758621
6/1/2021 0:00,1651.838028
6/4/2021 0:00,1806.656489
6/7/2021 0:00,1770.518797
6/10/2021 0:00,2143.923729
6/13/2021 0:00,1417.409091
6/16/2021 0:00,2056.398374
6/19/2021 0:00,1815.941748
6/22/2021 0:00,2159.593407
6/25/2021 0:00,1984.045455
6/28/2021 0:00,2504.574713
7/1/2021 0:00,2423.715789
7/4/2021 0:00,1494.347826
7/7/2021 0:00,1798.593496
7/10/2021 0:00,1163.124224
7/13/2021 0:00,1690.558824
7/16/2021 0:00,1489.773333
7/19/2021 0:00,1334.135294
7/22/2021 0:00,1505.111111
7/25/2021 0:00,1140.751634
7/28/2021 0:00,1600.146497
7/31/2021 0:00,1312.329114
8/3/2021 0:00,1456.792899
8/6/2021 0:00,1640.314465
8/9/2021 0:00,1662.236842
8/12/2021 0:00,1661.993377
8/15/2021 0:00,1023.291209
8/18/2021 0:00,1832.096296
8/21/2021 0:00,1290.629412
8/24/2021 0:00,1714.181818
8/27/2021 0:00,1758.993151
8/30/2021 0:00,1858.925926
9/2/2021 0:00,1945.637584
9/5/2021 0:00,1250.402439
9/8/2021 0:00,1904.809859
9/11/2021 0:00,1475.97973
9/14/2021 0:00,1595.994048
9/17/2021 0:00,1843.809524
9/20/2021 0:00,1647.762195
9/23/2021 0:00,1628.418182
9/26/2021 0:00,1406.906475
9/29/2021 0:00,1861.469231
10/2/2021 0:00,1382.771277
10/5/2021 0:00,1905.719512
10/8/2021 0:00,2333.566667
10/11/2021 0:00,1919.068493
10/14/2021 0:00,2061.189781
10/17/2021 0:00,1349.26875
10/20/2021 0:00,1958.47651
10/23/2021 0:00,1544.42069
10/26/2021 0:00,1960.193333
10/29/2021 0:00,1787.912281
11/1/2021 0:00,1981.635135
11/4/2021 0:00,2021.965035
11/7/2021 0:00,1477.960784
11/10/2021 0:00,2020.302013
11/13/2021 0:00,1559.699346
11/16/2021 0:00,2007.353333
11/19/2021 0:00,2078.240876
11/22/2021 0:00,1979.893617
11/25/2021 0:00,2211.507692
11/28/2021 0:00,1537.899281
12/1/2021 0:00,2105.270073
12/4/2021 0:00,1636.606452
12/7/2021 0:00,1872.357143
12/10/2021 0:00,1739.583333
12/13/2021 0:00,1973.12766
12/16/2021 0:00,2227.878261
12/19/2021 0:00,1387.375839
12/22/2021 0:00,1949.290541
12/25/2021 0:00,1413.62585
12/28/2021 0:00,1980.761194
12/31/2021 0:00,1808.993289
1/3/2022 0:00,1677.092857
1/6/2022 0:00,1814.376712
1/9/2022 0:00,1490.375887
1/12/2022 0:00,1956.352518
1/15/2022 0:00,1411.885542
1/18/2022 0:00,1948.948529
1/21/2022 0:00,2032.447761
1/24/2022 0:00,1804.746667
1/27/2022 0:00,1953.625954
1/30/2022 0:00,1418.993151
2/2/2022 0:00,1823.431373
2/5/2022 0:00,2173.495798
2/8/2022 0:00,1797.727273
2/11/2022 0:00,1821.091549
2/14/2022 0:00,1618.248366
2/17/2022 0:00,1627.853503
2/20/2022 0:00,1392.604167
2/23/2022 0:00,1675.166667
2/26/2022 0:00,1763.384
3/1/2022 0:00,1732.308642
3/4/2022 0:00,1885.618705
3/7/2022 0:00,1725.952703
3/10/2022 0:00,1803.813793
3/13/2022 0:00,1378.092715
3/16/2022 0:00,1783.16129
3/19/2022 0:00,1564.025806
3/22/2022 0:00,1775.630872
3/25/2022 0:00,1863.583333
3/28/2022 0:00,1844.679245
3/31/2022 0:00,2023.26087
4/3/2022 0:00,1622.76259
4/6/2022 0:00,1824.266667
4/9/2022 0:00,1521.51634
4/12/2022 0:00,1822.477124
4/15/2022 0:00,1612.85443
4/18/2022 0:00,1838.962687
4/21/2022 0:00,1671.230769
4/24/2022 0:00,1298.19883
4/27/2022 0:00,1688.852941
4/30/2022 0:00,1744.2
5/3/2022 0:00,1852.633333
5/6/2022 0:00,2020.330986
5/9/2022 0:00,1803.296774
5/12/2022 0:00,2031.140741
