Timestamp,mempool-count
2020-02-11 12:30:00,11054
2020-02-12 23:30:00,12895.5
2020-02-14 10:00:00,4462.5
2020-02-15 20:30:00,1357
2020-02-17 07:00:00,4198.5
2020-02-18 17:30:00,12811
2020-02-20 04:00:00,8397
2020-02-21 14:30:00,2388.5
2020-02-23 01:00:00,555.5
2020-02-24 11:30:00,13756
2020-02-25 22:00:00,6763.5
2020-02-27 08:30:00,8043.5
2020-02-28 19:00:00,5426.5
2020-03-01 05:30:00,2715
2020-03-02 16:00:00,20895
2020-03-04 02:30:00,2634.5
2020-03-05 13:00:00,3978.5
2020-03-06 23:30:00,5741.5
2020-03-08 10:00:00,1066.5
2020-03-09 20:30:00,17873
2020-03-11 07:00:00,2628.5
2020-03-12 17:30:00,31860.5
2020-03-14 06:00:00,11184.5
2020-03-15 16:30:00,3358
2020-03-17 03:00:00,11944.5
2020-03-18 13:30:00,22323
2020-03-20 00:00:00,40596
2020-03-21 10:30:00,9649
2020-03-22 21:00:00,1337.5
2020-03-24 07:30:00,1511.5
2020-03-25 18:00:00,50178
2020-03-27 05:00:00,1838
2020-03-28 15:30:00,7718
2020-03-30 02:00:00,3037.5
2020-03-31 12:30:00,4074.5
2020-04-01 23:00:00,6206.5
2020-04-03 09:30:00,5580
2020-04-04 20:00:00,1737
2020-04-06 06:30:00,2546
2020-04-07 17:00:00,9029
2020-04-09 03:30:00,653.5
2020-04-10 14:00:00,7893
2020-04-12 00:30:00,606.5
2020-04-13 11:00:00,1754
2020-04-14 21:30:00,16977
2020-04-16 08:00:00,3319.5
2020-04-17 18:30:00,25723
2020-04-19 05:00:00,4301.5
2020-04-20 15:30:00,6158.5
2020-04-22 02:00:00,864
2020-04-23 12:30:00,5493
2020-04-24 23:00:00,9795.5
2020-04-26 09:30:00,2015
2020-04-27 20:00:00,18166.5
2020-04-29 06:30:00,2092.5
2020-04-30 17:00:00,71853.5
2020-05-02 03:30:00,19927
2020-05-03 14:00:00,7186
2020-05-05 00:30:00,4207
2020-05-06 11:00:00,3796
2020-05-07 21:30:00,20211
2020-05-09 08:00:00,18160.5
2020-05-10 18:30:00,7616
2020-05-12 05:00:00,3848
2020-05-13 15:30:00,27692.5
2020-05-15 02:00:00,77431
2020-05-16 12:30:00,38915.5
2020-05-17 23:00:00,56976.5
2020-05-19 09:30:00,36041.5
2020-05-20 20:00:00,62641
2020-05-22 06:30:00,29661
2020-05-23 17:00:00,29850
2020-05-25 03:30:00,12366.5
2020-05-26 14:00:00,23992.5
2020-05-28 00:30:00,15436.5
2020-05-29 11:00:00,7817
2020-05-30 21:30:00,2483
2020-06-01 08:00:00,5834.5
2020-06-02 18:30:00,29577
2020-06-04 05:00:00,1814.5
2020-06-05 15:30:00,4341
2020-06-07 02:00:00,356.5
2020-06-08 12:30:00,6770
2020-06-09 23:00:00,897.5
2020-06-11 09:30:00,9087
2020-06-12 20:00:00,2920.5
2020-06-14 06:30:00,720
2020-06-15 17:00:00,19840.5
2020-06-17 03:30:00,17725.5
2020-06-18 14:00:00,27853
2020-06-20 00:30:00,6798.5
2020-06-21 11:00:00,2877.5
2020-06-22 21:30:00,31336.5
2020-06-24 08:00:00,12308
2020-06-25 18:30:00,10609
2020-06-27 05:00:00,517
2020-06-28 15:30:00,3691
2020-06-30 02:00:00,3032
2020-07-01 12:30:00,6860.5
2020-07-02 23:00:00,12657
2020-07-04 09:30:00,9205
2020-07-05 20:00:00,1584
2020-07-07 06:30:00,5482.5
2020-07-08 17:00:00,24830.5
2020-07-10 03:30:00,2674
2020-07-11 14:00:00,12820
2020-07-13 00:30:00,1101
2020-07-14 11:00:00,35165.5
2020-07-15 21:30:00,49675.5
2020-07-17 08:00:00,24244
2020-07-18 18:30:00,41926.5
2020-07-20 05:00:00,4125
2020-07-21 15:30:00,56578.5
2020-07-23 02:00:00,43853.5
2020-07-24 12:30:00,27235
2020-07-25 23:00:00,17447.5
2020-07-27 09:30:00,24441
2020-07-28 20:00:00,67627.5
2020-07-30 06:30:00,22504.5
2020-07-31 17:00:00,33763.5
2020-08-02 03:30:00,15435.5
2020-08-03 14:00:00,28609
2020-08-05 00:30:00,14708
2020-08-06 11:00:00,34268.5
2020-08-07 21:30:00,10434.5
2020-08-09 08:00:00,6776
2020-08-10 18:30:00,46773
2020-08-12 05:00:00,4195
2020-08-13 15:30:00,23054
2020-08-15 02:00:00,3837
2020-08-16 12:30:00,3646.5
2020-08-17 23:00:00,65898
2020-08-19 09:30:00,34996.5
2020-08-20 20:00:00,31439
2020-08-22 06:30:00,18587
2020-08-23 17:00:00,3078
2020-08-25 03:30:00,3263
2020-08-26 14:00:00,13672.5
2020-08-28 00:30:00,26843.5
2020-08-29 11:00:00,4807
2020-08-30 21:30:00,8522.5
2020-09-01 08:00:00,13895.5
2020-09-02 18:30:00,47475
2020-09-04 05:00:00,45407.5
2020-09-05 15:30:00,30764.5
2020-09-07 02:00:00,5983.5
2020-09-08 12:30:00,8049
2020-09-09 23:00:00,25136.5
2020-09-11 09:30:00,9087
2020-09-12 20:00:00,754.5
2020-09-14 06:30:00,640
2020-09-15 17:00:00,19780
2020-09-17 03:30:00,1967.5
2020-09-18 14:00:00,19924.5
2020-09-20 00:30:00,1143.5
2020-09-21 11:00:00,2326.5
2020-09-22 21:30:00,47723
2020-09-24 08:00:00,15432
2020-09-25 18:30:00,19358
2020-09-27 05:00:00,959.5
2020-09-28 15:30:00,28388.5
2020-09-30 02:00:00,22723
2020-10-01 12:30:00,37856.5
2020-10-02 23:00:00,51168.5
2020-10-04 09:30:00,4010
2020-10-05 20:00:00,64101.5
2020-10-07 06:30:00,23032.5
2020-10-08 17:00:00,30201.5
2020-10-10 03:30:00,5085.5
2020-10-11 14:00:00,1006.5
2020-10-13 00:30:00,8098.5
2020-10-14 11:00:00,17822.5
2020-10-15 21:30:00,9942.5
2020-10-17 08:00:00,906
2020-10-18 18:30:00,13093.5
2020-10-20 05:00:00,3290
2020-10-21 15:30:00,42973
2020-10-23 02:00:00,59558.5
2020-10-24 12:30:00,10740.5
2020-10-25 23:00:00,16372.5
2020-10-27 09:30:00,79463
2020-10-28 20:00:00,132989
2020-10-30 06:30:00,107588.5
2020-10-31 17:00:00,123333
2020-11-02 03:30:00,45526
2020-11-03 14:00:00,61488.5
2020-11-05 00:30:00,40246.5
2020-11-06 11:00:00,34926.5
2020-11-07 21:30:00,25814
2020-11-09 08:00:00,6067.5
2020-11-10 18:30:00,22272.5
2020-11-12 05:00:00,3241.5
2020-11-13 15:30:00,11190
2020-11-15 02:00:00,4051.5
2020-11-16 12:30:00,3088.5
2020-11-17 23:00:00,22040.5
2020-11-19 09:30:00,19567
2020-11-20 20:00:00,20770.5
2020-11-22 06:30:00,1078
2020-11-23 17:00:00,22784
2020-11-25 03:30:00,34042.5
2020-11-26 14:00:00,50921
2020-11-28 00:30:00,18050
2020-11-29 11:00:00,761
2020-11-30 21:30:00,90340
2020-12-02 08:00:00,46385.5
2020-12-03 18:30:00,46694
2020-12-05 05:00:00,14609
2020-12-06 15:30:00,13613.5
2020-12-08 02:00:00,6141.5
2020-12-09 12:30:00,14783.5
2020-12-10 23:00:00,21182.5
2020-12-12 09:30:00,7641.5
2020-12-13 20:00:00,1651.5
2020-12-15 06:30:00,5686.5
2020-12-16 17:00:00,52078
2020-12-18 03:30:00,111112
2020-12-19 14:00:00,43775.5
2020-12-21 00:30:00,6448.5
2020-12-22 11:00:00,18491.5
2020-12-23 21:30:00,41497.5
2020-12-25 08:00:00,20425
2020-12-26 18:30:00,10004.5
2020-12-28 05:00:00,7273
2020-12-29 15:30:00,15946.5
2020-12-31 02:00:00,28610.5
2021-01-01 12:30:00,6570.5
2021-01-02 23:00:00,44716
2021-01-04 09:30:00,5816
2021-01-05 20:00:00,36241
2021-01-07 06:30:00,24202
2021-01-08 17:00:00,64395.5
2021-01-10 03:30:00,49446.5
2021-01-11 14:00:00,58608.5
2021-01-13 00:30:00,57196
2021-01-14 11:00:00,52984.5
2021-01-15 21:30:00,57729.5
2021-01-17 08:00:00,54016.5
2021-01-18 18:30:00,51195.5
2021-01-20 05:00:00,36874.5
2021-01-21 15:30:00,69379
2021-01-23 02:00:00,60982.5
2021-01-24 12:30:00,24015.5
2021-01-25 23:00:00,43259
2021-01-27 09:30:00,24616.5
2021-01-28 20:00:00,28101.5
2021-01-30 06:30:00,37372.5
2021-01-31 17:00:00,34283.5
2021-02-02 03:30:00,45396
2021-02-03 14:00:00,39649.5
2021-02-05 00:30:00,41847.5
2021-02-06 11:00:00,35949
2021-02-07 21:30:00,34949.5
2021-02-09 08:00:00,83631
2021-02-10 18:30:00,81253.5
2021-02-12 05:00:00,84348
2021-02-13 15:30:00,65944
2021-02-15 02:00:00,36135.5
2021-02-16 12:30:00,60273
2021-02-17 23:00:00,78161.5
2021-02-19 09:30:00,62503.5
2021-02-20 20:00:00,87428.5
2021-02-22 06:30:00,62476
2021-02-23 17:00:00,110318
2021-02-25 03:30:00,64367.5
2021-02-26 14:00:00,68205
2021-02-28 00:30:00,48066
2021-03-01 11:00:00,48960.5
2021-03-02 21:30:00,42199.5
2021-03-04 08:00:00,47090.5
2021-03-05 18:30:00,54186.5
2021-03-07 05:00:00,33620
2021-03-08 15:30:00,36974.5
2021-03-10 02:00:00,44150.5
2021-03-11 12:30:00,34579
2021-03-12 23:00:00,37095.5
2021-03-14 09:30:00,18804
2021-03-15 20:00:00,36824.5
2021-03-17 06:30:00,22488
2021-03-18 17:00:00,55933.5
2021-03-20 03:30:00,23651
2021-03-21 14:00:00,26428.5
2021-03-23 00:30:00,32907.5
2021-03-24 11:00:00,35232.5
2021-03-25 21:30:00,29736
2021-03-27 08:00:00,28122.5
2021-03-28 18:30:00,43219
2021-03-30 05:00:00,50519
2021-03-31 15:30:00,45053.5
2021-04-02 02:00:00,58317.5
2021-04-03 12:30:00,41676
2021-04-04 23:00:00,30685.5
2021-04-06 09:30:00,44557.5
2021-04-07 20:00:00,44167.5
2021-04-09 06:30:00,44063.5
2021-04-10 17:00:00,30918.5
2021-04-12 03:30:00,27724
2021-04-13 14:00:00,51738
2021-04-15 00:30:00,70933.5
2021-04-16 11:00:00,61139
2021-04-17 21:30:00,129575
2021-04-19 08:00:00,100226.5
2021-04-20 18:30:00,120404
2021-04-22 05:00:00,113876
2021-04-23 15:30:00,107144.5
2021-04-25 02:00:00,51821.5
2021-04-26 12:30:00,52623
2021-04-27 23:00:00,51264.5
2021-04-29 09:30:00,36037.5
2021-04-30 20:00:00,42447.5
2021-05-02 06:30:00,22766
2021-05-03 17:00:00,33398.5
2021-05-05 03:30:00,33129
2021-05-06 14:00:00,37106.5
2021-05-08 00:30:00,19610.5
2021-05-09 11:00:00,20019.5
2021-05-10 21:30:00,19669
2021-05-12 08:00:00,15494
2021-05-13 18:30:00,22458.5
2021-05-15 05:00:00,14245
2021-05-16 15:30:00,11602.5
2021-05-18 02:00:00,26414.5
2021-05-19 12:30:00,52502.5
2021-05-20 23:00:00,68256.5
2021-05-22 09:30:00,53595.5
2021-05-23 20:00:00,30162.5
2021-05-25 06:30:00,18306
2021-05-26 17:00:00,21022
2021-05-28 03:30:00,25816.5
2021-05-29 14:00:00,16954.5
2021-05-31 00:30:00,5886.5
2021-06-01 11:00:00,5901
2021-06-02 21:30:00,4078
2021-06-04 08:00:00,3458.5
2021-06-05 18:30:00,4669
2021-06-07 05:00:00,511.5
2021-06-08 15:30:00,4007
2021-06-10 02:00:00,41669.5
2021-06-11 12:30:00,30238
2021-06-12 23:00:00,5713
2021-06-14 09:30:00,2936.5
2021-06-15 20:00:00,10326.5
2021-06-17 06:30:00,1448
2021-06-18 17:00:00,4849.5
2021-06-20 03:30:00,5101.5
2021-06-21 14:00:00,25921
2021-06-23 00:30:00,46143.5
2021-06-24 11:00:00,15434
2021-06-25 21:30:00,8569.5
2021-06-27 08:00:00,9320
2021-06-28 18:30:00,49739
2021-06-30 05:00:00,50274.5
2021-07-01 15:30:00,65357.5
2021-07-03 02:00:00,56793.5
2021-07-04 12:30:00,23190
2021-07-05 23:00:00,5912.5
2021-07-07 09:30:00,3013
2021-07-08 20:00:00,7694.5
2021-07-10 06:30:00,1350.5
2021-07-11 17:00:00,831
2021-07-13 03:30:00,539
2021-07-14 14:00:00,1472
2021-07-16 00:30:00,516.5
2021-07-17 11:00:00,1311
2021-07-18 21:30:00,3711
2021-07-20 08:00:00,6669
2021-07-21 18:30:00,8925
2021-07-23 05:00:00,2602.5
2021-07-24 15:30:00,1090
2021-07-26 02:00:00,341.5
2021-07-27 12:30:00,636
2021-07-28 23:00:00,855.5
2021-07-30 09:30:00,2765
2021-07-31 20:00:00,462
2021-08-02 06:30:00,1079.5
2021-08-03 17:00:00,2053
2021-08-05 03:30:00,2431
2021-08-06 14:00:00,2044.5
2021-08-08 00:30:00,2496.5
2021-08-09 11:00:00,1990
2021-08-10 21:30:00,1759.5
2021-08-12 08:00:00,2588.5
2021-08-13 18:30:00,13373.5
2021-08-15 05:00:00,1275.5
2021-08-16 15:30:00,3499
2021-08-18 02:00:00,478.5
2021-08-19 12:30:00,4853.5
2021-08-20 23:00:00,6479
2021-08-22 09:30:00,1560
2021-08-23 20:00:00,2986
2021-08-25 06:30:00,1199
2021-08-26 17:00:00,2593
2021-08-28 03:30:00,449
2021-08-29 14:00:00,1851.5
2021-08-31 00:30:00,3733
2021-09-01 11:00:00,2564
2021-09-02 21:30:00,14288.5
2021-09-04 08:00:00,1252.5
2021-09-05 18:30:00,1418.5
2021-09-07 05:00:00,3331
2021-09-08 15:30:00,17603
2021-09-10 02:00:00,817.5
2021-09-11 12:30:00,4202.5
2021-09-12 23:00:00,4465.5
2021-09-14 09:30:00,1132
2021-09-15 20:00:00,7962
2021-09-17 06:30:00,4667
2021-09-18 17:00:00,5269.5
2021-09-20 03:30:00,492
2021-09-21 14:00:00,4334
2021-09-23 00:30:00,1144.5
2021-09-24 11:00:00,3546.5
2021-09-25 21:30:00,814.5
2021-09-27 08:00:00,1860
2021-09-28 18:30:00,12204
2021-09-30 05:00:00,2166
2021-10-01 15:30:00,23185
2021-10-03 02:00:00,610
2021-10-04 12:30:00,4527.5
2021-10-05 23:00:00,2214
2021-10-07 09:30:00,30948
2021-10-08 20:00:00,18342.5
2021-10-10 06:30:00,589
2021-10-11 17:00:00,14406
2021-10-13 03:30:00,1326
2021-10-14 14:00:00,2424
2021-10-16 00:30:00,24731.5
2021-10-17 11:00:00,1228
2021-10-18 21:30:00,9211
2021-10-20 08:00:00,812
2021-10-21 18:30:00,10076.5
2021-10-23 05:00:00,635.5
2021-10-24 15:30:00,3802
2021-10-26 02:00:00,3255
2021-10-27 12:30:00,5337.5
2021-10-28 23:00:00,1470.5
2021-10-30 09:30:00,555
2021-10-31 20:00:00,1147.5
2021-11-02 06:30:00,2123
2021-11-03 17:00:00,890.5
2021-11-05 03:30:00,1162.5
2021-11-06 14:00:00,6811.5
2021-11-08 00:30:00,1099
2021-11-09 11:00:00,12110.5
2021-11-10 21:30:00,13629
2021-11-12 08:00:00,3630.5
2021-11-13 18:30:00,2925
2021-11-15 05:00:00,979.5
2021-11-16 15:30:00,10668
2021-11-18 02:00:00,1468
2021-11-19 12:30:00,8371
2021-11-20 23:00:00,1271
2021-11-22 09:30:00,6715
2021-11-23 20:00:00,5311
2021-11-25 06:30:00,1725.5
2021-11-26 17:00:00,1252.5
2021-11-28 03:30:00,1155
2021-11-29 14:00:00,4349.5
2021-12-01 00:30:00,14190.5
2021-12-02 11:00:00,4046.5
2021-12-03 21:30:00,1431.5
2021-12-05 08:00:00,514.5
2021-12-06 18:30:00,4283
2021-12-08 05:00:00,314
2021-12-09 15:30:00,9877
2021-12-11 02:00:00,2599
2021-12-12 12:30:00,1169.5
2021-12-13 23:00:00,2319.5
2021-12-15 09:30:00,1759
2021-12-16 20:00:00,11142
2021-12-18 06:30:00,13094
2021-12-19 17:00:00,1357
2021-12-21 03:30:00,3854
2021-12-22 14:00:00,3788
2021-12-24 00:30:00,1447
2021-12-25 11:00:00,10217.5
2021-12-26 21:30:00,1081.5
2021-12-28 08:00:00,9192.5
2021-12-29 18:30:00,16696.5
2021-12-31 05:00:00,8906
2022-01-01 15:30:00,824
2022-01-03 02:00:00,360
2022-01-04 12:30:00,5975
2022-01-05 23:00:00,2543
2022-01-07 09:30:00,7859
2022-01-08 20:00:00,3578.5
2022-01-10 06:30:00,2470.5
2022-01-11 17:00:00,10585.5
2022-01-13 03:30:00,1680
2022-01-14 14:00:00,971
2022-01-16 00:30:00,1273
2022-01-17 11:00:00,8035
2022-01-18 21:30:00,1485
2022-01-20 08:00:00,1463
2022-01-21 18:30:00,8603.5
2022-01-23 05:00:00,3174.5
2022-01-24 15:30:00,2692.5
2022-01-26 02:00:00,1475.5
2022-01-27 12:30:00,12189.5
2022-01-28 23:00:00,2546
2022-01-30 09:30:00,924.5
2022-01-31 20:00:00,7000
2022-02-02 06:30:00,3573
2022-02-03 17:00:00,1831
2022-02-05 03:30:00,23076.5
2022-02-06 14:00:00,6644.5
2022-02-08 00:30:00,3538
2022-02-09 11:00:00,5612.5
2022-02-10 21:30:00,4047
2022-02-12 08:00:00,5119.5
2022-02-13 18:30:00,1540
2022-02-15 05:00:00,883
2022-02-16 15:30:00,2716.5
2022-02-18 02:00:00,2570.5
2022-02-19 12:30:00,786.5
2022-02-20 23:00:00,434.5
2022-02-22 09:30:00,4783
2022-02-23 20:00:00,2891
2022-02-25 06:30:00,916
2022-02-26 17:00:00,5396.5
2022-02-28 03:30:00,1186
2022-03-01 14:00:00,8373
2022-03-03 00:30:00,3415.5
2022-03-04 11:00:00,1830.5
2022-03-05 21:30:00,6844
2022-03-07 08:00:00,2486
2022-03-08 18:30:00,764.5
2022-03-10 05:00:00,814.5
2022-03-11 15:30:00,11932.5
2022-03-13 02:00:00,637.5
2022-03-14 12:30:00,3133.5
2022-03-15 23:00:00,5569
2022-03-17 09:30:00,6541
2022-03-18 20:00:00,4947
2022-03-20 06:30:00,870.5
2022-03-21 17:00:00,13060.5
2022-03-23 03:30:00,4819
2022-03-24 14:00:00,9923
2022-03-26 00:30:00,3125.5
2022-03-27 11:00:00,1633
2022-03-28 21:30:00,4417
2022-03-30 08:00:00,2808.5
2022-03-31 18:30:00,36781.5
2022-04-02 05:00:00,535.5
2022-04-03 15:30:00,4672.5
2022-04-05 02:00:00,600
2022-04-06 12:30:00,851.5
2022-04-07 23:00:00,2133.5
2022-04-09 09:30:00,2220
2022-04-10 20:00:00,5200
2022-04-12 06:30:00,3130.5
2022-04-13 17:00:00,16342
2022-04-15 03:30:00,518.5
2022-04-16 14:00:00,1372.5
2022-04-18 00:30:00,1612.5
2022-04-19 11:00:00,8681.5
2022-04-20 21:30:00,3326
2022-04-22 08:00:00,798
2022-04-23 18:30:00,1204.5
2022-04-25 05:00:00,3908.5
2022-04-26 15:30:00,3242.5
2022-04-28 02:00:00,1402
2022-04-29 12:30:00,3574
2022-04-30 23:00:00,614
2022-05-02 09:30:00,932.5
2022-05-03 22:30:00,5047
2022-05-05 09:00:00,30911
2022-05-06 19:30:00,14400
2022-05-08 06:00:00,2598.5
2022-05-09 16:30:00,7839
2022-05-11 03:00:00,4944.5
2022-05-12 13:30:00,45151.5
2022-05-14 00:00:00,65639.5
